Организация,Банковский счет,Дата,Начальный остаток,Поступление,Списание,Конечный остаток,Изменение
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-05-13,398154.9974999994,117717.6,263558.841,252313.7564999994,-145841.241
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-05-14,252313.7564999994,374166.0,526370.871,100108.88549999936,-152204.87100000004
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-05-15,100108.88549999936,0.0,4270.5,95838.38549999936,-4270.5
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-05-16,95838.38549999936,0.0,0.0,95838.38549999936,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-05-17,95838.38549999936,0.0,3732.3,92106.08549999936,-3732.3
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-05-18,92106.08549999936,113587.5,46345.4355,159348.14999999938,67242.06450000001
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-05-19,159348.14999999938,160387.5,0.0,319735.6499999994,160387.5
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-05-20,319735.6499999994,0.0,97948.5,221787.14999999938,-97948.5
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-05-21,221787.14999999938,35665.5,0.0,257452.64999999938,35665.5
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-05-22,257452.64999999938,0.0,0.0,257452.64999999938,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-05-23,257452.64999999938,0.0,0.0,257452.64999999938,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-05-24,257452.64999999938,0.0,3508.05,253944.5999999994,-3508.05
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-05-25,253944.5999999994,554326.5,170168.7,638102.3999999994,384157.8
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-05-26,638102.3999999994,28236.0,266451.9,399886.4999999994,-238215.90000000002
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-05-27,399886.4999999994,9750.0,0.0,409636.4999999994,9750.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-05-28,409636.4999999994,0.0,15210.0,394426.4999999994,-15210.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-05-29,394426.4999999994,0.0,0.0,394426.4999999994,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-05-30,394426.4999999994,0.0,0.0,394426.4999999994,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-05-31,394426.4999999994,0.0,149214.0,245212.49999999942,-149214.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-01,245212.49999999942,329257.5,108418.05,466051.94999999943,220839.45
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-02,466051.94999999943,0.0,288761.694,177290.2559999994,-288761.694
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-03,177290.2559999994,83362.5,64490.4,196162.35599999942,18872.1
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-04,196162.35599999942,0.0,8766.693,187395.66299999942,-8766.693
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-05,187395.66299999942,0.0,0.0,187395.66299999942,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-06,187395.66299999942,0.0,0.0,187395.66299999942,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-07,187395.66299999942,0.0,148200.0,39195.66299999942,-148200.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-08,39195.66299999942,0.0,27224.340000000004,11971.322999999415,-27224.340000000004
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-09,11971.322999999415,27690.0,18115.5,21545.822999999415,9574.5
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-10,21545.822999999415,0.0,0.0,21545.822999999415,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-11,21545.822999999415,114075.0,0.0,135620.82299999942,114075.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-12,135620.82299999942,0.0,0.0,135620.82299999942,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-13,135620.82299999942,0.0,0.0,135620.82299999942,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-14,135620.82299999942,0.0,0.0,135620.82299999942,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-15,135620.82299999942,0.0,4270.5,131350.32299999942,-4270.5
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-16,131350.32299999942,0.0,11835.018000000002,119515.30499999943,-11835.018000000002
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-17,119515.30499999943,65325.0,0.0,184840.3049999994,65325.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-18,184840.3049999994,10228315.5,6573168.615000001,3839987.189999998,3655146.884999999
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-19,3839987.189999998,0.0,0.0,3839987.189999998,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-20,3839987.189999998,0.0,0.0,3839987.189999998,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-21,3839987.189999998,0.0,1713821.148,2126166.041999998,-1713821.148
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-22,2126166.041999998,62100.519,1624474.8,563791.7609999981,-1562374.281
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-23,563791.7609999981,0.0,161380.4205,402411.34049999807,-161380.4205
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-24,402411.34049999807,8619.0,28858.05,382172.2904999981,-20239.05
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-25,382172.2904999981,0.0,6406.0425000000005,375766.2479999981,-6406.0425000000005
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-26,375766.2479999981,0.0,0.0,375766.2479999981,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-27,375766.2479999981,0.0,0.0,375766.2479999981,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-28,375766.2479999981,2978.7615,0.0,378745.0094999981,2978.7615
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-29,378745.0094999981,0.0,37657.8345,341087.1749999981,-37657.8345
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-06-30,341087.1749999981,9748.050000000001,468.0,350367.2249999981,9280.050000000001
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-01,350367.2249999981,1992.9,1940.25,350419.87499999814,52.65000000000009
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-02,350419.87499999814,159900.0,20490.6975,489829.1774999981,139409.3025
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-03,489829.1774999981,0.0,0.0,489829.1774999981,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-04,489829.1774999981,0.0,0.0,489829.1774999981,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-05,489829.1774999981,0.0,49481.25,440347.9274999981,-49481.25
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-06,440347.9274999981,0.0,0.0,440347.9274999981,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-07,440347.9274999981,0.0,119967.90000000001,320380.0274999981,-119967.90000000001
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-08,320380.0274999981,188467.5,202437.8655,306409.6619999981,-13970.365500000014
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-09,306409.6619999981,0.0,0.0,306409.6619999981,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-10,306409.6619999981,0.0,0.0,306409.6619999981,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-11,306409.6619999981,0.0,0.0,306409.6619999981,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-12,306409.6619999981,0.0,0.0,306409.6619999981,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-13,306409.6619999981,105085.5,0.0,411495.1619999981,105085.5
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-14,411495.1619999981,0.0,0.0,411495.1619999981,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-15,411495.1619999981,121290.0,188811.753,343973.4089999981,-67521.753
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-16,343973.4089999981,102882.0,233284.35,213571.05899999812,-130402.35
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-17,213571.05899999812,0.0,0.0,213571.05899999812,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-18,213571.05899999812,0.0,583.0500000000001,212988.00899999813,-583.0500000000001
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-19,212988.00899999813,0.0,21485.373,191502.63599999814,-21485.373
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-20,191502.63599999814,0.0,14508.0,176994.63599999814,-14508.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-21,176994.63599999814,768924.0,1852.5,944066.1359999981,767071.5
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-22,944066.1359999981,0.0,60758.1,883308.0359999981,-60758.1
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-23,883308.0359999981,19500.0,70714.878,832093.1579999981,-51214.878
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-24,832093.1579999981,0.0,0.0,832093.1579999981,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-25,832093.1579999981,0.0,0.0,832093.1579999981,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-26,832093.1579999981,0.0,60311.55,771781.607999998,-60311.55
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-27,771781.607999998,0.0,0.0,771781.607999998,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-28,771781.607999998,54596.1,260947.3035,565430.4044999981,-206351.2035
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-29,565430.4044999981,147790.5,5325.45,707895.4544999981,142465.05
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-30,707895.4544999981,0.0,1462.5,706432.9544999981,-1462.5
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-07-31,706432.9544999981,0.0,0.0,706432.9544999981,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-01,706432.9544999981,0.0,1940.25,704492.7044999981,-1940.25
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-02,704492.7044999981,0.0,799.5,703693.2044999981,-799.5
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-03,703693.2044999981,0.0,308573.577,395119.62749999814,-308573.577
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-04,395119.62749999814,1817.4,0.0,396937.02749999816,1817.4
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-05,396937.02749999816,0.0,3669.2370000000005,393267.79049999814,-3669.2370000000005
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-06,393267.79049999814,0.0,1579.5,391688.29049999814,-1579.5
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-07,391688.29049999814,0.0,0.0,391688.29049999814,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-08,391688.29049999814,0.0,0.0,391688.29049999814,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-09,391688.29049999814,0.0,0.0,391688.29049999814,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-10,391688.29049999814,100327.5,264205.5,227810.29049999814,-163878.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-11,227810.29049999814,198861.0,0.0,426671.29049999814,198861.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-12,426671.29049999814,0.0,265367.076,161304.21449999814,-265367.076
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-13,161304.21449999814,580710.0,216976.03199999998,525038.1824999981,363733.968
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-14,525038.1824999981,0.0,0.0,525038.1824999981,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-15,525038.1824999981,0.0,0.0,525038.1824999981,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-16,525038.1824999981,0.0,77944.73700000001,447093.4454999981,-77944.73700000001
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-17,447093.4454999981,0.0,0.0,447093.4454999981,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-18,447093.4454999981,15561.0,309301.668,153352.7774999981,-293740.668
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-19,153352.7774999981,0.0,39585.0,113767.7774999981,-39585.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-20,113767.7774999981,214500.0,102653.4015,225614.3759999981,111846.5985
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-21,225614.3759999981,0.0,0.0,225614.3759999981,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-22,225614.3759999981,0.0,0.0,225614.3759999981,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-23,225614.3759999981,117975.0,0.0,343589.37599999807,117975.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-24,343589.37599999807,75484.5,242580.0,176493.87599999807,-167095.5
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-25,176493.87599999807,0.0,71050.6875,105443.18849999807,-71050.6875
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-26,105443.18849999807,339642.51749999996,445085.706,-1.979060471057892e-09,-105443.18850000005
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-27,-1.979060471057892e-09,175500.0,173087.85,2412.149999998015,2412.149999999994
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-28,2412.149999998015,0.0,0.0,2412.149999998015,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-29,2412.149999998015,0.0,0.0,2412.149999998015,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-30,2412.149999998015,146361.15,148773.30000000002,-2.0081643015146255e-09,-2412.1500000000233
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-08-31,-2.0081643015146255e-09,1191898.5,7528.755000000001,1184369.744999998,1184369.745
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-01,1184369.744999998,321945.0,233841.114,1272473.630999998,88103.886
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-02,1272473.630999998,835555.5,584464.4325,1523564.698499998,251091.0675
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-03,1523564.698499998,0.0,17013.75,1506550.948499998,-17013.75
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-04,1506550.948499998,780.0,0.0,1507330.948499998,780.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-05,1507330.948499998,0.0,0.0,1507330.948499998,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-06,1507330.948499998,142350.0,123922.5,1525758.448499998,18427.5
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-07,1525758.448499998,1462500.0,2977510.575,10747.873499997891,-1515010.5750000002
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-08,10747.873499997891,0.0,1899.3,8848.573499997892,-1899.3
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-09,8848.573499997892,137483.1705,146331.744,-2.106389729306102e-09,-8848.573499999999
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-10,-2.106389729306102e-09,261680.17200000002,105018.069,156662.1029999979,156662.103
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-11,156662.1029999979,0.0,0.0,156662.1029999979,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-12,156662.1029999979,0.0,0.0,156662.1029999979,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-13,156662.1029999979,0.0,0.0,156662.1029999979,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-14,156662.1029999979,2392728.0,1611156.534,938233.5689999979,781571.466
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-15,938233.5689999979,18525.0,185640.0,771118.5689999979,-167115.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-16,771118.5689999979,854568.0,688461.4425000001,937225.1264999978,166106.55749999988
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-17,937225.1264999978,0.0,42562.10400000001,894663.0224999978,-42562.10400000001
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-18,894663.0224999978,0.0,583.0500000000001,894079.9724999977,-583.0500000000001
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-19,894079.9724999977,0.0,0.0,894079.9724999977,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-20,894079.9724999977,0.0,360805.653,533274.3194999977,-360805.653
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-21,533274.3194999977,0.0,335530.12350000005,197744.1959999976,-335530.12350000005
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-22,197744.1959999976,0.0,164391.825,33352.3709999976,-164391.825
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-23,33352.3709999976,325108.329,358460.7,-2.3865140974521637e-09,-33352.370999999985
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-24,-2.3865140974521637e-09,6002.1,6002.1,-2.3865140974521637e-09,0.0
"ООО ""Galaxy Data""","21702510210570001479, Банк 2",2021-09-25,-2.3865140974521637e-09,0.0,0.0,-2.3865140974521637e-09,0.0
