Организация,Статья движения денежных средств,Дата,Начальный остаток,Поступление,Списание,Конечный остаток,Изменение
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-03,-11620.335,0.0,0.0,-11620.335,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-04,-11620.335,0.0,0.0,-11620.335,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-05,-11620.335,0.0,0.0,-11620.335,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-06,-11620.335,0.0,0.0,-11620.335,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-07,-11620.335,0.0,0.0,-11620.335,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-08,-11620.335,0.0,0.0,-11620.335,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-09,-11620.335,0.0,0.0,-11620.335,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-10,-11620.335,0.0,0.0,-11620.335,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-11,-11620.335,0.0,0.0,-11620.335,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-12,-11620.335,0.0,0.0,-11620.335,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-13,-11620.335,0.0,0.0,-11620.335,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-14,-11620.335,0.0,0.0,-11620.335,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-15,-11620.335,0.0,1152.9,-12773.234999999999,-1152.9
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-16,-12773.234999999999,0.0,0.0,-12773.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-17,-12773.234999999999,0.0,0.0,-12773.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-18,-12773.234999999999,0.0,0.0,-12773.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-19,-12773.234999999999,0.0,0.0,-12773.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-20,-12773.234999999999,0.0,0.0,-12773.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-21,-12773.234999999999,0.0,0.0,-12773.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-22,-12773.234999999999,0.0,0.0,-12773.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-23,-12773.234999999999,0.0,0.0,-12773.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-24,-12773.234999999999,0.0,0.0,-12773.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-25,-12773.234999999999,0.0,0.0,-12773.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-26,-12773.234999999999,0.0,0.0,-12773.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-27,-12773.234999999999,0.0,0.0,-12773.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-28,-12773.234999999999,0.0,0.0,-12773.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-29,-12773.234999999999,0.0,0.0,-12773.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-30,-12773.234999999999,0.0,768.0,-13541.234999999999,-768.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-07-31,-13541.234999999999,0.0,0.0,-13541.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-01,-13541.234999999999,0.0,0.0,-13541.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-02,-13541.234999999999,0.0,0.0,-13541.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-03,-13541.234999999999,0.0,0.0,-13541.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-04,-13541.234999999999,0.0,0.0,-13541.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-05,-13541.234999999999,0.0,0.0,-13541.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-06,-13541.234999999999,0.0,0.0,-13541.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-07,-13541.234999999999,0.0,0.0,-13541.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-08,-13541.234999999999,0.0,0.0,-13541.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-09,-13541.234999999999,0.0,0.0,-13541.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-10,-13541.234999999999,0.0,0.0,-13541.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-11,-13541.234999999999,0.0,0.0,-13541.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-12,-13541.234999999999,0.0,0.0,-13541.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-13,-13541.234999999999,0.0,0.0,-13541.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-14,-13541.234999999999,0.0,0.0,-13541.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-15,-13541.234999999999,0.0,0.0,-13541.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-16,-13541.234999999999,0.0,0.0,-13541.234999999999,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-17,-13541.234999999999,0.0,1153.05,-14694.284999999998,-1153.05
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-18,-14694.284999999998,0.0,0.0,-14694.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-19,-14694.284999999998,0.0,0.0,-14694.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-20,-14694.284999999998,0.0,0.0,-14694.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-21,-14694.284999999998,0.0,0.0,-14694.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-22,-14694.284999999998,0.0,0.0,-14694.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-23,-14694.284999999998,0.0,0.0,-14694.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-24,-14694.284999999998,0.0,0.0,-14694.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-25,-14694.284999999998,0.0,0.0,-14694.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-26,-14694.284999999998,0.0,0.0,-14694.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-27,-14694.284999999998,0.0,768.0,-15462.284999999998,-768.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-28,-15462.284999999998,0.0,0.0,-15462.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-29,-15462.284999999998,0.0,0.0,-15462.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-30,-15462.284999999998,0.0,0.0,-15462.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-08-31,-15462.284999999998,0.0,0.0,-15462.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-01,-15462.284999999998,0.0,0.0,-15462.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-02,-15462.284999999998,0.0,0.0,-15462.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-03,-15462.284999999998,0.0,0.0,-15462.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-04,-15462.284999999998,0.0,0.0,-15462.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-05,-15462.284999999998,0.0,0.0,-15462.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-06,-15462.284999999998,0.0,0.0,-15462.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-07,-15462.284999999998,0.0,0.0,-15462.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-08,-15462.284999999998,0.0,0.0,-15462.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-09,-15462.284999999998,0.0,0.0,-15462.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-10,-15462.284999999998,0.0,0.0,-15462.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-11,-15462.284999999998,0.0,0.0,-15462.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-12,-15462.284999999998,0.0,0.0,-15462.284999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-13,-15462.284999999998,0.0,1152.9,-16615.184999999998,-1152.9
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-14,-16615.184999999998,0.0,0.0,-16615.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-15,-16615.184999999998,0.0,0.0,-16615.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-16,-16615.184999999998,0.0,0.0,-16615.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-17,-16615.184999999998,0.0,0.0,-16615.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-18,-16615.184999999998,0.0,0.0,-16615.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-19,-16615.184999999998,0.0,0.0,-16615.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-20,-16615.184999999998,0.0,0.0,-16615.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-21,-16615.184999999998,0.0,0.0,-16615.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-22,-16615.184999999998,0.0,0.0,-16615.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-23,-16615.184999999998,0.0,0.0,-16615.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-24,-16615.184999999998,0.0,0.0,-16615.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-25,-16615.184999999998,0.0,0.0,-16615.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-26,-16615.184999999998,0.0,0.0,-16615.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-27,-16615.184999999998,0.0,0.0,-16615.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-28,-16615.184999999998,0.0,768.0,-17383.184999999998,-768.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-29,-17383.184999999998,0.0,0.0,-17383.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-09-30,-17383.184999999998,0.0,0.0,-17383.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-01,-17383.184999999998,0.0,0.0,-17383.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-02,-17383.184999999998,0.0,0.0,-17383.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-03,-17383.184999999998,0.0,0.0,-17383.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-04,-17383.184999999998,0.0,0.0,-17383.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-05,-17383.184999999998,0.0,0.0,-17383.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-06,-17383.184999999998,0.0,0.0,-17383.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-07,-17383.184999999998,0.0,0.0,-17383.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-08,-17383.184999999998,0.0,0.0,-17383.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-09,-17383.184999999998,0.0,0.0,-17383.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-10,-17383.184999999998,0.0,0.0,-17383.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-11,-17383.184999999998,0.0,0.0,-17383.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-12,-17383.184999999998,0.0,0.0,-17383.184999999998,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-13,-17383.184999999998,0.0,1153.05,-18536.234999999997,-1153.05
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-14,-18536.234999999997,0.0,0.0,-18536.234999999997,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-15,-18536.234999999997,0.0,0.0,-18536.234999999997,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-16,-18536.234999999997,0.0,0.0,-18536.234999999997,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-17,-18536.234999999997,0.0,0.0,-18536.234999999997,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-18,-18536.234999999997,0.0,0.0,-18536.234999999997,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-19,-18536.234999999997,0.0,0.0,-18536.234999999997,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-20,-18536.234999999997,0.0,0.0,-18536.234999999997,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-21,-18536.234999999997,0.0,0.0,-18536.234999999997,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-22,-18536.234999999997,0.0,0.0,-18536.234999999997,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-23,-18536.234999999997,0.0,0.0,-18536.234999999997,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-24,-18536.234999999997,0.0,0.0,-18536.234999999997,0.0
"ООО ""Galaxy Data""",Выплата заработной платы,2021-10-25,-18536.234999999997,0.0,0.0,-18536.234999999997,0.0
